"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1874","Monoatomic Anion Transport (GO:0006820)","1/57",0.5982688057713,0.647380424155511,0,0,1.10912070524412,0.569772074027503,"TSPO"
"1875","Myeloid Cell Differentiation (GO:0030099)","1/57",0.5982688057713,0.647380424155511,0,0,1.10912070524412,0.569772074027503,"SLC1A5"
"1876","Regulation Of Calcium Ion Transport (GO:0051924)","1/57",0.5982688057713,0.647380424155511,0,0,1.10912070524412,0.569772074027503,"PLPP4"
"1877","Endomembrane System Organization (GO:0010256)","3/196",0.60334146802789,0.652521672933733,0,0,0.964819642916075,0.487496312565044,"ANK3;SQSTM1;OPTN"
"1878","Regulation Of Phagocytosis (GO:0050764)","1/58",0.604654424081211,0.652551026520393,0,0,1.08960692871419,0.548179267125022,"CD47"
"1879","Memory (GO:0007613)","1/58",0.604654424081211,0.652551026520393,0,0,1.08960692871419,0.548179267125022,"PRNP"
"1880","Peptidyl-Threonine Phosphorylation (GO:0018107)","1/58",0.604654424081211,0.652551026520393,0,0,1.08960692871419,0.548179267125022,"CDK1"
"1881","Positive Regulation Of Mitochondrion Organization (GO:0010822)","1/58",0.604654424081211,0.652551026520393,0,0,1.08960692871419,0.548179267125022,"PMAIP1"
"1882","Chordate Embryonic Development (GO:0043009)","1/59",0.610938856044647,0.657585301044874,0,0,1.07076604103012,0.527628957681012,"WNT5A"
"1883","Phospholipid Transport (GO:0015914)","1/59",0.610938856044647,0.657585301044874,0,0,1.07076604103012,0.527628957681012,"PLTP"
"1884","Protein Targeting To Mitochondrion (GO:0006626)","1/59",0.610938856044647,0.657585301044874,0,0,1.07076604103012,0.527628957681012,"TSPO"
"1885","protein-DNA Complex Assembly (GO:0065004)","1/59",0.610938856044647,0.657585301044874,0,0,1.07076604103012,0.527628957681012,"CHAF1A"
"1886","Regulation Of Cell Death (GO:0010941)","1/59",0.610938856044647,0.657585301044874,0,0,1.07076604103012,0.527628957681012,"CLU"
"1887","Negative Regulation Of Peptidase Activity (GO:0010466)","1/60",0.617123700100217,0.663538724154365,0,0,1.05256382750483,0.508057601326116,"CTSB"
"1888","protein-DNA Complex Organization (GO:0071824)","1/60",0.617123700100217,0.663538724154365,0,0,1.05256382750483,0.508057601326116,"PHF19"
"1889","Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)","1/61",0.6232105294719,0.669020293404525,0,0,1.03496835443038,0.48940640559108,"CLU"
"1890","Negative Regulation Of Viral Process (GO:0048525)","1/61",0.6232105294719,0.669020293404525,0,0,1.03496835443038,0.48940640559108,"IFIT5"
"1891","Positive Regulation Of Organelle Assembly (GO:1902117)","1/61",0.6232105294719,0.669020293404525,0,0,1.03496835443038,0.48940640559108,"SPAG5"
"1892","Fat Cell Differentiation (GO:0045444)","1/62",0.629200892624199,0.674381104554976,0,0,1.01794978211247,0.471620907355369,"TFAP2B"
"1893","Negative Regulation Of Kinase Activity (GO:0033673)","1/62",0.629200892624199,0.674381104554976,0,0,1.01794978211247,0.471620907355369,"CDKN1C"
"1894","Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)","1/62",0.629200892624199,0.674381104554976,0,0,1.01794978211247,0.471620907355369,"PMAIP1"
"1895","Antigen Receptor-Mediated Signaling Pathway (GO:0050851)","2/134",0.629723874379695,0.674585469652128,0,0,0.94040404040404,0.434912277413801,"ZAP70;TNFRSF21"
"1896","Chemical Synaptic Transmission (GO:0007268)","4/273",0.631198924314313,0.675808974872392,0,0,0.922313146549164,0.424387834420411,"SYT1;PMP22;GRIK1;CBLN1"
"1897","G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","1/63",0.635096313569117,0.678550271865951,0,0,1.00148019599837,0.454650594010679,"CDK6"
"1898","Telomere Organization (GO:0032200)","1/63",0.635096313569117,0.678550271865951,0,0,1.00148019599837,0.454650594010679,"SP100"
"1899","Phosphatidylinositol Metabolic Process (GO:0046488)","1/63",0.635096313569117,0.678550271865951,0,0,1.00148019599837,0.454650594010679,"INPP4B"
"1900","Protein Polymerization (GO:0051258)","1/63",0.635096313569117,0.678550271865951,0,0,1.00148019599837,0.454650594010679,"CASQ2"
"1901","Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)","4/275",0.636885379342756,0.680103798035663,0,0,0.915412093418059,0.413002426087064,"PMP22;EMP2;TNIK;VCL"
"1902","Regulation Of Secretion By Cell (GO:1903530)","1/64",0.640898292414835,0.683669749659545,0,0,0.985533453887884,0.438448562626879,"SYT1"
"1903","Positive Regulation Of T Cell Differentiation (GO:0045582)","1/64",0.640898292414835,0.683669749659545,0,0,0.985533453887884,0.438448562626879,"ZAP70"
"1904","Potassium Ion Transmembrane Transport (GO:0071805)","2/137",0.641721287308183,0.684188137203578,0,0,0.919365079365079,0.407831453799072,"KCNK6;ATP1A3"
"1905","Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)","1/65",0.646608305595643,0.687953281110669,0,0,0.970085047468354,0.422971213617371,"IL6ST"
"1906","Fatty Acid Biosynthetic Process (GO:0006633)","1/65",0.646608305595643,0.687953281110669,0,0,0.970085047468354,0.422971213617371,"SCD"
"1907","Monocarboxylic Acid Biosynthetic Process (GO:0072330)","1/65",0.646608305595643,0.687953281110669,0,0,0.970085047468354,0.422971213617371,"DSE"
"1908","Positive Regulation Of T Cell Proliferation (GO:0042102)","1/65",0.646608305595643,0.687953281110669,0,0,0.970085047468354,0.422971213617371,"IL6ST"
"1909","Regulation Of Endocytosis (GO:0030100)","1/66",0.652227806245282,0.6928427245829,0,0,0.955111976630964,0.408177974296194,"DAB2"
"1910","Response To Reactive Oxygen Species (GO:0000302)","1/66",0.652227806245282,0.6928427245829,0,0,0.955111976630964,0.408177974296194,"SQSTM1"
"1911","Peptidyl-Threonine Modification (GO:0018210)","1/66",0.652227806245282,0.6928427245829,0,0,0.955111976630964,0.408177974296194,"CDK1"
"1912","Organelle Organization (GO:0006996)","6/418",0.653156639986213,0.693466516303354,0,0,0.902397527549714,0.38436566971501,"RAB31;DST;CCL2;RAB38;TNIK;OPTN"
"1913","Monoatomic Cation Transmembrane Transport (GO:0098655)","4/281",0.65360216846396,0.693576791417584,0,0,0.895306859205776,0.380734987704677,"KCNK6;ATP1A3;CLU;SLC8A1"
"1914","Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)","1/67",0.657758224697752,0.696167464096161,0,0,0.940592635212888,0.394031049029574,"NLRP1"
"1915","Regulation Of Viral Genome Replication (GO:0045069)","1/67",0.657758224697752,0.696167464096161,0,0,0.940592635212888,0.394031049029574,"IFIT5"
"1916","Extrinsic Apoptotic Signaling Pathway (GO:0097191)","1/67",0.657758224697752,0.696167464096161,0,0,0.940592635212888,0.394031049029574,"TGFB2"
"1917","Peptidyl-Tyrosine Phosphorylation (GO:0018108)","1/67",0.657758224697752,0.696167464096161,0,0,0.940592635212888,0.394031049029574,"ZAP70"
"1918","Protein Secretion (GO:0009306)","1/67",0.657758224697752,0.696167464096161,0,0,0.940592635212888,0.394031049029574,"WLS"
"1919","Inorganic Cation Transmembrane Transport (GO:0098662)","4/284",0.66176601786876,0.700044302383315,0,0,0.885577361935189,0.365604621040555,"KCNK6;ATP1A3;CLU;SLC8A1"
"1920","Regulation Of GTPase Activity (GO:0043087)","3/214",0.662287884683618,0.700231461410284,0,0,0.881697708817581,0.363307902192693,"NTRK2;CCL2;EFNA5"
"1921","Telomere Maintenance (GO:0000723)","1/68",0.663200968773371,0.700831841025478,0,0,0.926506706971472,0.380495193547641,"SP100"
"1922","Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)","1/69",0.668557423981952,0.705024192562785,0,0,0.912835070737156,0.367537510603931,"SHISA9"
"1923","Response To Molecule Of Bacterial Origin (GO:0002237)","1/69",0.668557423981952,0.705024192562785,0,0,0.912835070737156,0.367537510603931,"CXCL2"
"1924","Phagocytosis (GO:0006909)","1/69",0.668557423981952,0.705024192562785,0,0,0.912835070737156,0.367537510603931,"ANXA3"
"1925","Phospholipid Metabolic Process (GO:0006644)","1/69",0.668557423981952,0.705024192562785,0,0,0.912835070737156,0.367537510603931,"SMPD3"
"1926","Regulation Of Cellular Biosynthetic Process (GO:0031326)","1/70",0.673828954041935,0.710214318123119,0,0,0.899559713813979,0.355127264165956,"CD47"
"1927","Lipid Biosynthetic Process (GO:0008610)","1/71",0.679016901253669,0.714712788447443,0,0,0.886663652802893,0.343235710809936,"PRKAA2"
"1928","Negative Regulation Of Protein Binding (GO:0032091)","1/71",0.679016901253669,0.714712788447443,0,0,0.886663652802893,0.343235710809936,"DAB2"
"1929","Dephosphorylation (GO:0016311)","2/147",0.679505261922938,0.714712788447443,0,0,0.85552271483306,0.33056567981425,"PLPP4;DUSP26"
"1930","Negative Regulation Of Protein Metabolic Process (GO:0051248)","2/147",0.679505261922938,0.714712788447443,0,0,0.85552271483306,0.33056567981425,"PRNP;CLU"
"1931","Ubiquitin-Dependent ERAD Pathway (GO:0030433)","1/73",0.689147310934511,0.723729457422171,0,0,0.861946202531646,0.320902766737164,"FBXO2"
"1932","Protein Tetramerization (GO:0051262)","1/73",0.689147310934511,0.723729457422171,0,0,0.861946202531646,0.320902766737164,"CLU"
"1933","Regulation Of Rho Protein Signal Transduction (GO:0035023)","1/73",0.689147310934511,0.723729457422171,0,0,0.861946202531646,0.320902766737164,"LPAR1"
"1934","protein-RNA Complex Assembly (GO:0022618)","2/150",0.690189484756937,0.724449148943424,0,0,0.838052338052338,0.310740675113367,"CELF2;CELF3"
"1935","Regulation Of mRNA Stability (GO:0043488)","1/74",0.694092353516387,0.727417386493684,0,0,0.850095370209815,0.310412539589396,"VIM"
"1936","Positive Regulation Of Lymphocyte Proliferation (GO:0050671)","1/74",0.694092353516387,0.727417386493684,0,0,0.850095370209815,0.310412539589396,"IL6ST"
"1937","Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)","1/74",0.694092353516387,0.727417386493684,0,0,0.850095370209815,0.310412539589396,"ID2"
"1938","Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)","2/152",0.697148625265807,0.729879998632565,0,0,0.826793650793651,0.2982713120651,"WNT5A;CLU"
"1939","Protein Polyubiquitination (GO:0000209)","3/226",0.697921929843733,0.729879998632565,0,0,0.833737968067179,0.29985221844913,"RNF213;DTX3L;UBE2T"
"1940","Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)","1/75",0.698958974059954,0.729879998632565,0,0,0.838564830653438,0.300343088984403,"CLU"
"1941","Defense Response To Gram-negative Bacterium (GO:0050829)","1/75",0.698958974059954,0.729879998632565,0,0,0.838564830653438,0.300343088984403,"OPTN"
"1942","Nucleosome Organization (GO:0034728)","1/75",0.698958974059954,0.729879998632565,0,0,0.838564830653438,0.300343088984403,"CHAF1A"
"1943","Positive Regulation Of Neurogenesis (GO:0050769)","1/75",0.698958974059954,0.729879998632565,0,0,0.838564830653438,0.300343088984403,"NTRK2"
"1944","Regulation Of DNA Replication (GO:0006275)","1/75",0.698958974059954,0.729879998632565,0,0,0.838564830653438,0.300343088984403,"CDC6"
"1945","Regulation Of Cellular Component Organization (GO:0051128)","2/153",0.700579531199876,0.73100777448423,0,0,0.821276148428466,0.292248969572711,"WNT5A;HJURP"
"1946","Regulation Of Cell Growth (GO:0001558)","3/227",0.700759176919366,0.73100777448423,0,0,0.829973271155596,0.295131019794318,"TGFB2;FRZB;SLIT1"
"1947","Positive Regulation Of Interleukin-6 Production (GO:0032755)","1/76",0.703748412535301,0.733748986875533,0,0,0.827341772151899,0.290673588093082,"WNT5A"
"1948","Positive Regulation Of JNK Cascade (GO:0046330)","1/77",0.708461889088664,0.738284206801842,0,0,0.816414057295137,0.281384462599682,"TNIK"
"1949","Cellular Response To Nutrient Levels (GO:0031669)","1/78",0.713100604715791,0.742356014140029,0,0,0.805770179187901,0.272457301011054,"PRKAA2"
"1950","Long-Chain Fatty Acid Metabolic Process (GO:0001676)","1/78",0.713100604715791,0.742356014140029,0,0,0.805770179187901,0.272457301011054,"PTGR1"
"1951","Cellular Response To UV (GO:0034644)","1/79",0.717665741580349,0.745960806660578,0,0,0.795399221032132,0.263874772768502,"NLRP1"
"1952","Positive Regulation Of Cytoskeleton Organization (GO:0051495)","1/79",0.717665741580349,0.745960806660578,0,0,0.795399221032132,0.263874772768502,"SPAG5"
"1953","Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)","1/79",0.717665741580349,0.745960806660578,0,0,0.795399221032132,0.263874772768502,"ANGPT1"
"1954","Macromolecule Modification (GO:0043412)","1/81",0.726579914570772,0.754068111747785,0,0,0.775435126582279,0.24767925441476,"FBXO2"
"1955","Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)","1/81",0.726579914570772,0.754068111747785,0,0,0.775435126582279,0.24767925441476,"NFKBIA"
"1956","Positive Regulation Of Growth (GO:0045927)","1/81",0.726579914570772,0.754068111747785,0,0,0.775435126582279,0.24767925441476,"TGFB2"
"1957","Mitochondrion Organization (GO:0007005)","2/162",0.730026283650507,0.757257718860771,0,0,0.774722222222222,0.243785514227422,"TSPO;RAB38"
"1958","Vascular Transport (GO:0010232)","1/83",0.735213497130956,0.76147112202849,0,0,0.756444890398271,0.232678174116589,"SLC1A5"
"1959","Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)","1/83",0.735213497130956,0.76147112202849,0,0,0.756444890398271,0.232678174116589,"LPAR1"
"1960","Regulation Of Cell Division (GO:0051302)","1/83",0.735213497130956,0.76147112202849,0,0,0.756444890398271,0.232678174116589,"CALM2"
"1961","Regulation Of Autophagy (GO:0010506)","3/241",0.738373803903209,0.764354320205769,0,0,0.780589305786009,0.236756696577622,"PRKAA2;SQSTM1;OPTN"
"1962","Positive Regulation Of Protein Ubiquitination (GO:0031398)","1/84",0.739427829519514,0.76505529761703,0,0,0.747292969345737,0.225591751797758,"ANGPT1"
"1963","Defense Response To Gram-positive Bacterium (GO:0050830)","1/85",0.743575294480123,0.768171932719923,0,0,0.738358951175407,0.218764864883155,"REG3G"
"1964","Transport Across Blood-Brain Barrier (GO:0150104)","1/85",0.743575294480123,0.768171932719923,0,0,0.738358951175407,0.218764864883155,"SLC1A5"
"1965","Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","1/85",0.743575294480123,0.768171932719923,0,0,0.738358951175407,0.218764864883155,"WLS"
"1966","Exocytosis (GO:0006887)","1/86",0.747656949698783,0.771995731377685,0,0,0.729635145197319,0.212185947810742,"RAB31"
"1967","Double-Strand Break Repair (GO:0006302)","2/168",0.748267066719347,0.772232915831355,0,0,0.746490724803978,0.216478819350964,"DTX3L;MCM8"
"1968","Positive Regulation Of Cytokine Production (GO:0001819)","4/320",0.74945876424768,0.773069761901825,0,0,0.783232903304081,0.22588748707686,"RGCC;WNT5A;S100A13;IL6ST"
"1969","Metal Ion Transport (GO:0030001)","2/171",0.756985048498674,0.780436591392741,0,0,0.733126702357472,0.204111107773196,"KCNK6;CLU"
"1970","ERAD Pathway (GO:0036503)","1/89",0.75951738478226,0.781459853577288,0,0,0.70465333716916,0.193830450280597,"FBXO2"
"1971","Cellular Response To Chemical Stress (GO:0062197)","1/89",0.75951738478226,0.781459853577288,0,0,0.70465333716916,0.193830450280597,"PRKAA2"
"1972","Sensory Perception Of Mechanical Stimulus (GO:0050954)","1/89",0.75951738478226,0.781459853577288,0,0,0.70465333716916,0.193830450280597,"PAX3"
"1973","Sodium Ion Transport (GO:0006814)","1/89",0.75951738478226,0.781459853577288,0,0,0.70465333716916,0.193830450280597,"SLC8A1"
"1974","rRNA Metabolic Process (GO:0016072)","1/91",0.767113944572101,0.788876042290459,0,0,0.688924050632911,0.182647495999539,"CAVIN1"
"1975","Sensory Perception Of Sound (GO:0007605)","1/92",0.770822036222,0.791604223545971,0,0,0.681318681318681,0.177345722562087,"PAX3"
"1976","Positive Regulation Of Protein Catabolic Process (GO:0045732)","1/92",0.770822036222,0.791604223545971,0,0,0.681318681318681,0.177345722562087,"WNT5A"
"1977","Positive Regulation Of Hydrolase Activity (GO:0051345)","2/176",0.77093672411349,0.791604223545971,0,0,0.711877394636015,0.185194177158826,"CCL2;CALM2"
"1978","Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)","1/93",0.774471269106087,0.794429851584313,0,0,0.673878646119978,0.172226343511226,"DMD"
"1979","Protein O-linked Glycosylation (GO:0006493)","1/93",0.774471269106087,0.794429851584313,0,0,0.673878646119978,0.172226343511226,"GALNT18"
"1980","Sphingolipid Metabolic Process (GO:0006665)","1/94",0.778062574805596,0.797307938846724,0,0,0.666598611678236,0.167281806845601,"SMPD3"
"1981","Peptidyl-Lysine Modification (GO:0018205)","1/94",0.778062574805596,0.797307938846724,0,0,0.666598611678236,0.167281806845601,"HDAC9"
"1982","Recombinational Repair (GO:0000725)","1/95",0.781596869696487,0.800525552716381,0,0,0.659473471586318,0.162504935826782,"MCM8"
"1983","Regulation Of Protein Metabolic Process (GO:0051246)","1/96",0.785075056101701,0.803277401152446,0,0,0.652498334443704,0.157888906243944,"NFKBIA"
"1984","Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)","1/96",0.785075056101701,0.803277401152446,0,0,0.652498334443704,0.157888906243944,"CLU"
"1985","Regulation Of Protein Localization (GO:0032880)","1/97",0.788498021988211,0.806373292008094,0,0,0.645668512658228,0.153427226421937,"PRKAA2"
"1986","RNA Splicing (GO:0008380)","1/98",0.791866641324581,0.808596218253974,0,0,0.638979511940493,0.149113718023505,"CELF3"
"1987","Phosphatidylinositol Biosynthetic Process (GO:0006661)","1/98",0.791866641324581,0.808596218253974,0,0,0.638979511940493,0.149113718023505,"INPP4B"
"1988","Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)","1/98",0.791866641324581,0.808596218253974,0,0,0.638979511940493,0.149113718023505,"CLU"
"1989","Regulation Of Organelle Organization (GO:0033043)","1/100",0.798444267363207,0.814493398365482,0,0,0.626006904487917,0.140907963259693,"SQSTM1"
"1990","Protein Complex Oligomerization (GO:0051259)","1/100",0.798444267363207,0.814493398365482,0,0,0.626006904487917,0.140907963259693,"NLRP1"
"1991","Visual Perception (GO:0007601)","1/101",0.801654954000501,0.817357888810155,0,0,0.619715189873418,0.137004772312027,"PAX6"
"1992","Activation Of GTPase Activity (GO:0090630)","1/102",0.804814654176217,0.819756020059067,0,0,0.613548063667126,0.133227833664695,"ARHGAP29"
"1993","Sensory Perception Of Light Stimulus (GO:0050953)","1/102",0.804814654176217,0.819756020059067,0,0,0.613548063667126,0.133227833664695,"PAX6"
"1994","Macroautophagy (GO:0016236)","1/104",0.810984311000559,0.824806430791538,0,0,0.601573061324813,0.126033508866601,"SQSTM1"
"1995","Positive Regulation Of Kinase Activity (GO:0033674)","1/104",0.810984311000559,0.824806430791538,0,0,0.601573061324813,0.126033508866601,"NTRK2"
